StudentID,CourseCode,TestNumber,TestDate,SyllabusCovered,MaxMarks,MarksObtained
1RV22AI093,AI255TBA,3,2023-09-30,33%,50,35
1RV22AI093,AI255TBA,4,2023-10-30,100%,100,90
1RV22AI093,AI254TA,1,2023-08-01,33%,50,45
1RV22AI093,AI254TA,2,2023-08-31,33%,50,37
1RV22AI093,AI254TA,3,2023-09-30,33%,50,45
1RV22AI093,AI254TA,4,2023-10-30,100%,100,69
1RV22AI093,AI253IA,1,2023-08-01,33%,50,41
1RV22AI093,AI253IA,2,2023-08-31,33%,50,32
1RV22AI093,AI253IA,3,2023-09-30,33%,50,44
1RV22AI093,AI253IA,4,2023-10-30,100%,100,75
1RV22AI093,HS251TA,1,2023-08-01,33%,50,40
1RV22AI093,HS251TA,2,2023-08-31,33%,50,44
1RV22AI093,HS251TA,3,2023-09-30,33%,50,37
1RV22AI093,HS251TA,4,2023-10-30,100%,100,87
1RV22AI094,CD252IA,1,2023-08-01,33%,50,48
1RV22AI094,CD252IA,2,2023-08-31,33%,50,37
1RV22AI094,CD252IA,3,2023-09-30,33%,50,47
1RV22AI094,CD252IA,4,2023-10-30,100%,100,94
1RV22AI094,AI255TBA,1,2023-08-01,33%,50,45
1RV22AI094,AI255TBA,2,2023-08-31,33%,50,36
1RV22AI094,AI255TBA,3,2023-09-30,33%,50,48
1RV22AI094,AI255TBA,4,2023-10-30,100%,100,84
1RV22AI094,AI254TA,1,2023-08-01,33%,50,42
1RV22AI094,AI254TA,2,2023-08-31,33%,50,43
1RV22AI094,AI254TA,3,2023-09-30,33%,50,42
1RV22AI094,AI254TA,4,2023-10-30,100%,100,78
1RV22AI094,AI253IA,1,2023-08-01,33%,50,42
1RV22AI094,AI253IA,2,2023-08-31,33%,50,44
1RV22AI094,AI253IA,3,2023-09-30,33%,50,45
1RV22AI094,AI253IA,4,2023-10-30,100%,100,95
1RV22AI094,HS251TA,1,2023-08-01,33%,50,48
1RV22AI094,HS251TA,2,2023-08-31,33%,50,48
1RV22AI094,HS251TA,3,2023-09-30,33%,50,45
1RV22AI094,HS251TA,4,2023-10-30,100%,100,92
1RV22AI095,CD252IA,1,2023-08-01,33%,50,42
1RV22AI095,CD252IA,2,2023-08-31,33%,50,37
1RV22AI095,CD252IA,3,2023-09-30,33%,50,49
1RV22AI095,CD252IA,4,2023-10-30,100%,100,99
1RV22AI095,AI255TBA,1,2023-08-01,33%,50,45
1RV22AI095,AI255TBA,2,2023-08-31,33%,50,44
1RV22AI095,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI095,AI255TBA,4,2023-10-30,100%,100,94
1RV22AI095,AI254TA,1,2023-08-01,33%,50,45
1RV22AI095,AI254TA,2,2023-08-31,33%,50,41
1RV22AI095,AI254TA,3,2023-09-30,33%,50,44
1RV22AI095,AI254TA,4,2023-10-30,100%,100,93
1RV22AI095,AI253IA,1,2023-08-01,33%,50,48
1RV22AI095,AI253IA,2,2023-08-31,33%,50,42
1RV22AI095,AI253IA,3,2023-09-30,33%,50,39
1RV22AI095,AI253IA,4,2023-10-30,100%,100,84
1RV22AI095,HS251TA,1,2023-08-01,33%,50,48
1RV22AI095,HS251TA,2,2023-08-31,33%,50,39
1RV22AI095,HS251TA,3,2023-09-30,33%,50,43
1RV22AI095,HS251TA,4,2023-10-30,100%,100,89
1RV22AI096,CD252IA,1,2023-08-01,33%,50,47
1RV22AI096,CD252IA,2,2023-08-31,33%,50,45
1RV22AI096,CD252IA,3,2023-09-30,33%,50,35
1RV22AI096,CD252IA,4,2023-10-30,100%,100,76
1RV22AI096,AI255TBA,1,2023-08-01,33%,50,35
1RV22AI096,AI255TBA,2,2023-08-31,33%,50,35
1RV22AI096,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI096,AI255TBA,4,2023-10-30,100%,100,94
1RV22AI096,AI254TA,1,2023-08-01,33%,50,46
1RV22AI096,AI254TA,2,2023-08-31,33%,50,47
1RV22AI096,AI254TA,3,2023-09-30,33%,50,36
1RV22AI096,AI254TA,4,2023-10-30,100%,100,85
1RV22AI096,AI253IA,1,2023-08-01,33%,50,41
1RV22AI096,AI253IA,2,2023-08-31,33%,50,43
1RV22AI096,AI253IA,3,2023-09-30,33%,50,44
1RV22AI096,AI253IA,4,2023-10-30,100%,100,91
1RV22AI096,HS251TA,1,2023-08-01,33%,50,43
1RV22AI096,HS251TA,2,2023-08-31,33%,50,36
1RV22AI096,HS251TA,3,2023-09-30,33%,50,46
1RV22AI096,HS251TA,4,2023-10-30,100%,100,80
1RV22AI097,CD252IA,1,2023-08-01,33%,50,36
1RV22AI097,CD252IA,2,2023-08-31,33%,50,39
1RV22AI097,CD252IA,3,2023-09-30,33%,50,47
1RV22AI097,CD252IA,4,2023-10-30,100%,100,78
1RV22AI097,AI255TBA,1,2023-08-01,33%,50,38
1RV22AI097,AI255TBA,2,2023-08-31,33%,50,47
1RV22AI097,AI255TBA,3,2023-09-30,33%,50,39
1RV22AI097,AI255TBA,4,2023-10-30,100%,100,76
1RV22AI097,AI254TA,1,2023-08-01,33%,50,45
1RV22AI097,AI254TA,2,2023-08-31,33%,50,33
1RV22AI097,AI254TA,3,2023-09-30,33%,50,45
1RV22AI097,AI254TA,4,2023-10-30,100%,100,73
1RV22AI097,AI253IA,1,2023-08-01,33%,50,43
1RV22AI097,AI253IA,2,2023-08-31,33%,50,41
1RV22AI097,AI253IA,3,2023-09-30,33%,50,42
1RV22AI097,AI253IA,4,2023-10-30,100%,100,72
1RV22AI097,HS251TA,1,2023-08-01,33%,50,35
1RV22AI097,HS251TA,2,2023-08-31,33%,50,37
1RV22AI097,HS251TA,3,2023-09-30,33%,50,39
1RV22AI097,HS251TA,4,2023-10-30,100%,100,86
1RV22AI098,CD252IA,1,2023-08-01,33%,50,38
1RV22AI098,CD252IA,2,2023-08-31,33%,50,40
1RV22AI098,CD252IA,3,2023-09-30,33%,50,39
1RV22AI098,CD252IA,4,2023-10-30,100%,100,98
1RV22AI098,AI255TBA,1,2023-08-01,33%,50,38
1RV22AI098,AI255TBA,2,2023-08-31,33%,50,39
1RV22AI098,AI255TBA,3,2023-09-30,33%,50,39
1RV22AI098,AI255TBA,4,2023-10-30,100%,100,95
1RV22AI098,AI254TA,1,2023-08-01,33%,50,45
1RV22AI098,AI254TA,2,2023-08-31,33%,50,50
1RV22AI098,AI254TA,3,2023-09-30,33%,50,42
1RV22AI098,AI254TA,4,2023-10-30,100%,100,77
1RV22AI098,AI253IA,1,2023-08-01,33%,50,45
1RV22AI098,AI253IA,2,2023-08-31,33%,50,38
1RV22AI098,AI253IA,3,2023-09-30,33%,50,39
1RV22AI098,AI253IA,4,2023-10-30,100%,100,77
1RV22AI098,HS251TA,1,2023-08-01,33%,50,37
1RV22AI098,HS251TA,2,2023-08-31,33%,50,42
1RV22AI098,HS251TA,3,2023-09-30,33%,50,45
1RV22AI098,HS251TA,4,2023-10-30,100%,100,90
1RV22AI099,CD252IA,1,2023-08-01,33%,50,35
1RV22AI099,CD252IA,2,2023-08-31,33%,50,41
1RV22AI099,CD252IA,3,2023-09-30,33%,50,44
1RV22AI099,CD252IA,4,2023-10-30,100%,100,80
1RV22AI099,AI255TBA,1,2023-08-01,33%,50,40
1RV22AI099,AI255TBA,2,2023-08-31,33%,50,35
1RV22AI099,AI255TBA,3,2023-09-30,33%,50,34
1RV22AI099,AI255TBA,4,2023-10-30,100%,100,89
1RV22AI099,AI254TA,1,2023-08-01,33%,50,41
1RV22AI099,AI254TA,2,2023-08-31,33%,50,35
1RV22AI099,AI254TA,3,2023-09-30,33%,50,36
1RV22AI099,AI254TA,4,2023-10-30,100%,100,91
1RV22AI099,AI253IA,1,2023-08-01,33%,50,41
1RV22AI099,AI253IA,2,2023-08-31,33%,50,44
1RV22AI099,AI253IA,3,2023-09-30,33%,50,43
1RV22AI099,AI253IA,4,2023-10-30,100%,100,92
1RV22AI099,HS251TA,1,2023-08-01,33%,50,35
1RV22AI099,HS251TA,2,2023-08-31,33%,50,40
1RV22AI099,HS251TA,3,2023-09-30,33%,50,37
1RV22AI099,HS251TA,4,2023-10-30,100%,100,92
1RV22AI100,CD252IA,1,2023-08-01,33%,50,38
1RV22AI100,CD252IA,2,2023-08-31,33%,50,40
1RV22AI100,CD252IA,3,2023-09-30,33%,50,33
1RV22AI100,CD252IA,4,2023-10-30,100%,100,91
1RV22AI100,AI255TBA,1,2023-08-01,33%,50,38
1RV22AI100,AI255TBA,2,2023-08-31,33%,50,33
1RV22AI100,AI255TBA,3,2023-09-30,33%,50,43
1RV22AI100,AI255TBA,4,2023-10-30,100%,100,78
1RV22AI100,AI254TA,1,2023-08-01,33%,50,39
1RV22AI100,AI254TA,2,2023-08-31,33%,50,47
1RV22AI100,AI254TA,3,2023-09-30,33%,50,39
1RV22AI100,AI254TA,4,2023-10-30,100%,100,74
1RV22AI100,AI253IA,1,2023-08-01,33%,50,36
1RV22AI100,AI253IA,2,2023-08-31,33%,50,40
1RV22AI100,AI253IA,3,2023-09-30,33%,50,39
1RV22AI100,AI253IA,4,2023-10-30,100%,100,75
1RV22AI100,HS251TA,1,2023-08-01,33%,50,34
1RV22AI100,HS251TA,2,2023-08-31,33%,50,36
1RV22AI100,HS251TA,3,2023-09-30,33%,50,47
1RV22AI100,HS251TA,4,2023-10-30,100%,100,79
1RV22AI101,CD252IA,1,2023-08-01,33%,50,45
1RV22AI101,CD252IA,2,2023-08-31,33%,50,47
1RV22AI101,CD252IA,3,2023-09-30,33%,50,36
1RV22AI101,CD252IA,4,2023-10-30,100%,100,87
1RV22AI101,AI255TBA,1,2023-08-01,33%,50,33
1RV22AI101,AI255TBA,2,2023-08-31,33%,50,41
1RV22AI101,AI255TBA,3,2023-09-30,33%,50,44
1RV22AI101,AI255TBA,4,2023-10-30,100%,100,69
1RV22AI101,AI254TA,1,2023-08-01,33%,50,39
1RV22AI101,AI254TA,2,2023-08-31,33%,50,44
1RV22AI101,AI254TA,3,2023-09-30,33%,50,37
1RV22AI101,AI254TA,4,2023-10-30,100%,100,70
1RV22AI101,AI253IA,1,2023-08-01,33%,50,40
1RV22AI101,AI253IA,2,2023-08-31,33%,50,43
1RV22AI101,AI253IA,3,2023-09-30,33%,50,39
1RV22AI101,AI253IA,4,2023-10-30,100%,100,75
1RV22AI101,HS251TA,1,2023-08-01,33%,50,43
1RV22AI101,HS251TA,2,2023-08-31,33%,50,43
1RV22AI101,HS251TA,3,2023-09-30,33%,50,41
1RV22AI101,HS251TA,4,2023-10-30,100%,100,72
1RV22AI102,CD252IA,1,2023-08-01,33%,50,48
1RV22AI102,CD252IA,2,2023-08-31,33%,50,38
1RV22AI102,CD252IA,3,2023-09-30,33%,50,47
1RV22AI102,CD252IA,4,2023-10-30,100%,100,90
1RV22AI102,AI255TBA,1,2023-08-01,33%,50,45
1RV22AI102,AI255TBA,2,2023-08-31,33%,50,39
1RV22AI102,AI255TBA,3,2023-09-30,33%,50,48
1RV22AI102,AI255TBA,4,2023-10-30,100%,100,74
1RV22AI102,AI254TA,1,2023-08-01,33%,50,36
1RV22AI102,AI254TA,2,2023-08-31,33%,50,35
1RV22AI102,AI254TA,3,2023-09-30,33%,50,38
1RV22AI102,AI254TA,4,2023-10-30,100%,100,97
1RV22AI102,AI253IA,1,2023-08-01,33%,50,43
1RV22AI102,AI253IA,2,2023-08-31,33%,50,37
1RV22AI102,AI253IA,3,2023-09-30,33%,50,47
1RV22AI102,AI253IA,4,2023-10-30,100%,100,98
1RV22AI102,HS251TA,1,2023-08-01,33%,50,42
1RV22AI102,HS251TA,2,2023-08-31,33%,50,38
1RV22AI102,HS251TA,3,2023-09-30,33%,50,46
1RV22AI102,HS251TA,4,2023-10-30,100%,100,88
1RV22AI103,CD252IA,1,2023-08-01,33%,50,31
1RV22AI103,CD252IA,2,2023-08-31,33%,50,37
1RV22AI103,CD252IA,3,2023-09-30,33%,50,36
1RV22AI103,CD252IA,4,2023-10-30,100%,100,97
1RV22AI103,AI255TBA,1,2023-08-01,33%,50,44
1RV22AI103,AI255TBA,2,2023-08-31,33%,50,34
1RV22AI103,AI255TBA,3,2023-09-30,33%,50,43
1RV22AI103,AI255TBA,4,2023-10-30,100%,100,67
1RV22AI103,AI254TA,1,2023-08-01,33%,50,33
1RV22AI103,AI254TA,2,2023-08-31,33%,50,34
1RV22AI103,AI254TA,3,2023-09-30,33%,50,40
1RV22AI103,AI254TA,4,2023-10-30,100%,100,84
1RV22AI103,AI253IA,1,2023-08-01,33%,50,33
1RV22AI103,AI253IA,2,2023-08-31,33%,50,37
1RV22AI103,AI253IA,3,2023-09-30,33%,50,44
1RV22AI103,AI253IA,4,2023-10-30,100%,100,92
1RV22AI103,HS251TA,1,2023-08-01,33%,50,43
1RV22AI103,HS251TA,2,2023-08-31,33%,50,36
1RV22AI103,HS251TA,3,2023-09-30,33%,50,36
1RV22AI103,HS251TA,4,2023-10-30,100%,100,82
1RV22AI104,CD252IA,1,2023-08-01,33%,50,41
1RV22AI104,CD252IA,2,2023-08-31,33%,50,43
1RV22AI104,CD252IA,3,2023-09-30,33%,50,42
1RV22AI104,CD252IA,4,2023-10-30,100%,100,90
1RV22AI104,AI255TBA,1,2023-08-01,33%,50,46
1RV22AI104,AI255TBA,2,2023-08-31,33%,50,44
1RV22AI104,AI255TBA,3,2023-09-30,33%,50,48
1RV22AI104,AI255TBA,4,2023-10-30,100%,100,81
1RV22AI104,AI254TA,1,2023-08-01,33%,50,39
1RV22AI104,AI254TA,2,2023-08-31,33%,50,48
1RV22AI104,AI254TA,3,2023-09-30,33%,50,49
1RV22AI104,AI254TA,4,2023-10-30,100%,100,90
1RV22AI104,AI253IA,1,2023-08-01,33%,50,42
1RV22AI104,AI253IA,2,2023-08-31,33%,50,42
1RV22AI104,AI253IA,3,2023-09-30,33%,50,44
1RV22AI104,AI253IA,4,2023-10-30,100%,100,78
1RV22AI104,HS251TA,1,2023-08-01,33%,50,47
1RV22AI104,HS251TA,2,2023-08-31,33%,50,42
1RV22AI104,HS251TA,3,2023-09-30,33%,50,40
1RV22AI104,HS251TA,4,2023-10-30,100%,100,94
1RV22AI105,CD252IA,1,2023-08-01,33%,50,38
1RV22AI105,CD252IA,2,2023-08-31,33%,50,42
1RV22AI105,CD252IA,3,2023-09-30,33%,50,44
1RV22AI105,CD252IA,4,2023-10-30,100%,100,91
1RV22AI105,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI105,AI255TBA,2,2023-08-31,33%,50,42
1RV22AI105,AI255TBA,3,2023-09-30,33%,50,35
1RV22AI105,AI255TBA,4,2023-10-30,100%,100,80
1RV22AI105,AI254TA,1,2023-08-01,33%,50,32
1RV22AI105,AI254TA,2,2023-08-31,33%,50,45
1RV22AI105,AI254TA,3,2023-09-30,33%,50,41
1RV22AI105,AI254TA,4,2023-10-30,100%,100,95
1RV22AI105,AI253IA,1,2023-08-01,33%,50,44
1RV22AI105,AI253IA,2,2023-08-31,33%,50,41
1RV22AI105,AI253IA,3,2023-09-30,33%,50,33
1RV22AI105,AI253IA,4,2023-10-30,100%,100,93
1RV22AI105,HS251TA,1,2023-08-01,33%,50,38
1RV22AI105,HS251TA,2,2023-08-31,33%,50,44
1RV22AI105,HS251TA,3,2023-09-30,33%,50,34
1RV22AI105,HS251TA,4,2023-10-30,100%,100,92
1RV22AI106,CD252IA,1,2023-08-01,33%,50,34
1RV22AI106,CD252IA,2,2023-08-31,33%,50,35
1RV22AI106,CD252IA,3,2023-09-30,33%,50,42
1RV22AI106,CD252IA,4,2023-10-30,100%,100,87
1RV22AI106,AI255TBA,1,2023-08-01,33%,50,47
1RV22AI106,AI255TBA,2,2023-08-31,33%,50,37
1RV22AI106,AI255TBA,3,2023-09-30,33%,50,34
1RV22AI106,AI255TBA,4,2023-10-30,100%,100,99
1RV22AI106,AI254TA,1,2023-08-01,33%,50,38
1RV22AI106,AI254TA,2,2023-08-31,33%,50,42
1RV22AI106,AI254TA,3,2023-09-30,33%,50,47
1RV22AI106,AI254TA,4,2023-10-30,100%,100,81
1RV22AI106,AI253IA,1,2023-08-01,33%,50,39
1RV22AI106,AI253IA,2,2023-08-31,33%,50,43
1RV22AI106,AI253IA,3,2023-09-30,33%,50,46
1RV22AI106,AI253IA,4,2023-10-30,100%,100,79
1RV22AI106,HS251TA,1,2023-08-01,33%,50,40
1RV22AI106,HS251TA,2,2023-08-31,33%,50,41
1RV22AI106,HS251TA,3,2023-09-30,33%,50,45
1RV22AI106,HS251TA,4,2023-10-30,100%,100,77
1RV22AI107,CD252IA,1,2023-08-01,33%,50,42
1RV22AI107,CD252IA,2,2023-08-31,33%,50,45
1RV22AI107,CD252IA,3,2023-09-30,33%,50,48
1RV22AI107,CD252IA,4,2023-10-30,100%,100,96
1RV22AI107,AI255TBA,1,2023-08-01,33%,50,43
1RV22AI107,AI255TBA,2,2023-08-31,33%,50,48
1RV22AI107,AI255TBA,3,2023-09-30,33%,50,46
1RV22AI107,AI255TBA,4,2023-10-30,100%,100,98
1RV22AI107,AI254TA,1,2023-08-01,33%,50,49
1RV22AI107,AI254TA,2,2023-08-31,33%,50,45
1RV22AI107,AI254TA,3,2023-09-30,33%,50,36
1RV22AI107,AI254TA,4,2023-10-30,100%,100,96
1RV22AI107,AI253IA,1,2023-08-01,33%,50,44
1RV22AI107,AI253IA,2,2023-08-31,33%,50,43
1RV22AI107,AI253IA,3,2023-09-30,33%,50,40
1RV22AI107,AI253IA,4,2023-10-30,100%,100,84
1RV22AI107,HS251TA,1,2023-08-01,33%,50,40
1RV22AI107,HS251TA,2,2023-08-31,33%,50,47
1RV22AI107,HS251TA,3,2023-09-30,33%,50,40
1RV22AI107,HS251TA,4,2023-10-30,100%,100,99
1RV22AI108,CD252IA,1,2023-08-01,33%,50,45
1RV22AI108,CD252IA,2,2023-08-31,33%,50,40
1RV22AI108,CD252IA,3,2023-09-30,33%,50,50
1RV22AI108,CD252IA,4,2023-10-30,100%,100,98
1RV22AI108,AI255TBA,1,2023-08-01,33%,50,43
1RV22AI108,AI255TBA,2,2023-08-31,33%,50,40
1RV22AI108,AI255TBA,3,2023-09-30,33%,50,38
1RV22AI108,AI255TBA,4,2023-10-30,100%,100,96
1RV22AI108,AI254TA,1,2023-08-01,33%,50,46
1RV22AI108,AI254TA,2,2023-08-31,33%,50,48
1RV22AI108,AI254TA,3,2023-09-30,33%,50,41
1RV22AI108,AI254TA,4,2023-10-30,100%,100,86
1RV22AI108,AI253IA,1,2023-08-01,33%,50,37
1RV22AI108,AI253IA,2,2023-08-31,33%,50,46
1RV22AI108,AI253IA,3,2023-09-30,33%,50,41
1RV22AI108,AI253IA,4,2023-10-30,100%,100,81
1RV22AI108,HS251TA,1,2023-08-01,33%,50,46
1RV22AI108,HS251TA,2,2023-08-31,33%,50,50
1RV22AI108,HS251TA,3,2023-09-30,33%,50,46
1RV22AI108,HS251TA,4,2023-10-30,100%,100,87
1RV22AI109,CD252IA,1,2023-08-01,33%,50,31
1RV22AI109,CD252IA,2,2023-08-31,33%,50,36
1RV22AI109,CD252IA,3,2023-09-30,33%,50,39
1RV22AI109,CD252IA,4,2023-10-30,100%,100,79
1RV22AI109,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI109,AI255TBA,2,2023-08-31,33%,50,36
1RV22AI109,AI255TBA,3,2023-09-30,33%,50,38
1RV22AI109,AI255TBA,4,2023-10-30,100%,100,68
1RV22AI109,AI254TA,1,2023-08-01,33%,50,42
1RV22AI109,AI254TA,2,2023-08-31,33%,50,39
1RV22AI109,AI254TA,3,2023-09-30,33%,50,34
1RV22AI109,AI254TA,4,2023-10-30,100%,100,93
1RV22AI109,AI253IA,1,2023-08-01,33%,50,36
1RV22AI109,AI253IA,2,2023-08-31,33%,50,43
1RV22AI109,AI253IA,3,2023-09-30,33%,50,41
1RV22AI109,AI253IA,4,2023-10-30,100%,100,86
1RV22AI109,HS251TA,1,2023-08-01,33%,50,43
1RV22AI109,HS251TA,2,2023-08-31,33%,50,35
1RV22AI109,HS251TA,3,2023-09-30,33%,50,39
1RV22AI109,HS251TA,4,2023-10-30,100%,100,91
1RV22AI110,CD252IA,1,2023-08-01,33%,50,39
1RV22AI110,CD252IA,2,2023-08-31,33%,50,48
1RV22AI110,CD252IA,3,2023-09-30,33%,50,43
1RV22AI110,CD252IA,4,2023-10-30,100%,100,79
1RV22AI110,AI255TBA,1,2023-08-01,33%,50,41
1RV22AI110,AI255TBA,2,2023-08-31,33%,50,36
1RV22AI110,AI255TBA,3,2023-09-30,33%,50,41
1RV22AI110,AI255TBA,4,2023-10-30,100%,100,79
1RV22AI110,AI254TA,1,2023-08-01,33%,50,48
1RV22AI110,AI254TA,2,2023-08-31,33%,50,42
1RV22AI110,AI254TA,3,2023-09-30,33%,50,40
1RV22AI110,AI254TA,4,2023-10-30,100%,100,98
1RV22AI110,AI253IA,1,2023-08-01,33%,50,38
1RV22AI110,AI253IA,2,2023-08-31,33%,50,39
1RV22AI110,AI253IA,3,2023-09-30,33%,50,44
1RV22AI110,AI253IA,4,2023-10-30,100%,100,77
1RV22AI110,HS251TA,1,2023-08-01,33%,50,40
1RV22AI110,HS251TA,2,2023-08-31,33%,50,48
1RV22AI110,HS251TA,3,2023-09-30,33%,50,40
1RV22AI110,HS251TA,4,2023-10-30,100%,100,90
1RV22AI111,CD252IA,1,2023-08-01,33%,50,34
1RV22AI111,CD252IA,2,2023-08-31,33%,50,30
1RV22AI111,CD252IA,3,2023-09-30,33%,50,33
1RV22AI111,CD252IA,4,2023-10-30,100%,100,85
1RV22AI111,AI255TBA,1,2023-08-01,33%,50,38
1RV22AI111,AI255TBA,2,2023-08-31,33%,50,44
1RV22AI111,AI255TBA,3,2023-09-30,33%,50,44
1RV22AI111,AI255TBA,4,2023-10-30,100%,100,66
1RV22AI111,AI254TA,1,2023-08-01,33%,50,39
1RV22AI111,AI254TA,2,2023-08-31,33%,50,39
1RV22AI111,AI254TA,3,2023-09-30,33%,50,44
1RV22AI111,AI254TA,4,2023-10-30,100%,100,84
1RV22AI111,AI253IA,1,2023-08-01,33%,50,37
1RV22AI111,AI253IA,2,2023-08-31,33%,50,40
1RV22AI111,AI253IA,3,2023-09-30,33%,50,41
1RV22AI111,AI253IA,4,2023-10-30,100%,100,83
1RV22AI111,HS251TA,1,2023-08-01,33%,50,38
1RV22AI111,HS251TA,2,2023-08-31,33%,50,31
1RV22AI111,HS251TA,3,2023-09-30,33%,50,39
1RV22AI111,HS251TA,4,2023-10-30,100%,100,69
1RV22AI112,CD252IA,1,2023-08-01,33%,50,39
1RV22AI112,CD252IA,2,2023-08-31,33%,50,38
1RV22AI112,CD252IA,3,2023-09-30,33%,50,37
1RV22AI112,CD252IA,4,2023-10-30,100%,100,85
1RV22AI112,AI255TBA,1,2023-08-01,33%,50,48
1RV22AI112,AI255TBA,2,2023-08-31,33%,50,49
1RV22AI112,AI255TBA,3,2023-09-30,33%,50,47
1RV22AI112,AI255TBA,4,2023-10-30,100%,100,88
1RV22AI112,AI254TA,1,2023-08-01,33%,50,41
1RV22AI112,AI254TA,2,2023-08-31,33%,50,46
1RV22AI112,AI254TA,3,2023-09-30,33%,50,35
1RV22AI112,AI254TA,4,2023-10-30,100%,100,80
1RV22AI112,AI253IA,1,2023-08-01,33%,50,46
1RV22AI112,AI253IA,2,2023-08-31,33%,50,48
1RV22AI112,AI253IA,3,2023-09-30,33%,50,35
1RV22AI112,AI253IA,4,2023-10-30,100%,100,78
1RV22AI112,HS251TA,1,2023-08-01,33%,50,41
1RV22AI112,HS251TA,2,2023-08-31,33%,50,43
1RV22AI112,HS251TA,3,2023-09-30,33%,50,34
1RV22AI112,HS251TA,4,2023-10-30,100%,100,83
1RV22AI113,CD252IA,1,2023-08-01,33%,50,38
1RV22AI113,CD252IA,2,2023-08-31,33%,50,39
1RV22AI113,CD252IA,3,2023-09-30,33%,50,44
1RV22AI113,CD252IA,4,2023-10-30,100%,100,86
1RV22AI113,AI255TBA,1,2023-08-01,33%,50,47
1RV22AI113,AI255TBA,2,2023-08-31,33%,50,44
1RV22AI113,AI255TBA,3,2023-09-30,33%,50,33
1RV22AI113,AI255TBA,4,2023-10-30,100%,100,73
1RV22AI113,AI254TA,1,2023-08-01,33%,50,41
1RV22AI113,AI254TA,2,2023-08-31,33%,50,33
1RV22AI113,AI254TA,3,2023-09-30,33%,50,45
1RV22AI113,AI254TA,4,2023-10-30,100%,100,95
1RV22AI113,AI253IA,1,2023-08-01,33%,50,34
1RV22AI113,AI253IA,2,2023-08-31,33%,50,33
1RV22AI113,AI253IA,3,2023-09-30,33%,50,40
1RV22AI113,AI253IA,4,2023-10-30,100%,100,74
1RV22AI113,HS251TA,1,2023-08-01,33%,50,33
1RV22AI113,HS251TA,2,2023-08-31,33%,50,46
1RV22AI113,HS251TA,3,2023-09-30,33%,50,43
1RV22AI113,HS251TA,4,2023-10-30,100%,100,86
1RV22AI114,CD252IA,1,2023-08-01,33%,50,31
1RV22AI114,CD252IA,2,2023-08-31,33%,50,37
1RV22AI114,CD252IA,3,2023-09-30,33%,50,34
1RV22AI114,CD252IA,4,2023-10-30,100%,100,71
1RV22AI114,AI255TBA,1,2023-08-01,33%,50,42
1RV22AI114,AI255TBA,2,2023-08-31,33%,50,37
1RV22AI114,AI255TBA,3,2023-09-30,33%,50,45
1RV22AI114,AI255TBA,4,2023-10-30,100%,100,66
1RV22AI114,AI254TA,1,2023-08-01,33%,50,41
1RV22AI114,AI254TA,2,2023-08-31,33%,50,42
1RV22AI114,AI254TA,3,2023-09-30,33%,50,45
1RV22AI114,AI254TA,4,2023-10-30,100%,100,85
1RV22AI114,AI253IA,1,2023-08-01,33%,50,37
1RV22AI114,AI253IA,2,2023-08-31,33%,50,43
1RV22AI114,AI253IA,3,2023-09-30,33%,50,33
1RV22AI114,AI253IA,4,2023-10-30,100%,100,96
1RV22AI114,HS251TA,1,2023-08-01,33%,50,38
1RV22AI114,HS251TA,2,2023-08-31,33%,50,45
1RV22AI114,HS251TA,3,2023-09-30,33%,50,39
1RV22AI114,HS251TA,4,2023-10-30,100%,100,89
1RV22AI115,CD252IA,1,2023-08-01,33%,50,39
1RV22AI115,CD252IA,2,2023-08-31,33%,50,41
1RV22AI115,CD252IA,3,2023-09-30,33%,50,43
1RV22AI115,CD252IA,4,2023-10-30,100%,100,81
1RV22AI115,AI255TBA,1,2023-08-01,33%,50,39
1RV22AI115,AI255TBA,2,2023-08-31,33%,50,42
1RV22AI115,AI255TBA,3,2023-09-30,33%,50,40
1RV22AI115,AI255TBA,4,2023-10-30,100%,100,82
1RV22AI115,AI254TA,1,2023-08-01,33%,50,36
1RV22AI115,AI254TA,2,2023-08-31,33%,50,41
1RV22AI115,AI254TA,3,2023-09-30,33%,50,35
1RV22AI115,AI254TA,4,2023-10-30,100%,100,97
1RV22AI115,AI253IA,1,2023-08-01,33%,50,39
1RV22AI115,AI253IA,2,2023-08-31,33%,50,36
1RV22AI115,AI253IA,3,2023-09-30,33%,50,45
1RV22AI115,AI253IA,4,2023-10-30,100%,100,90
1RV22AI115,HS251TA,1,2023-08-01,33%,50,45
1RV22AI115,HS251TA,2,2023-08-31,33%,50,44
1RV22AI115,HS251TA,3,2023-09-30,33%,50,48
1RV22AI115,HS251TA,4,2023-10-30,100%,100,89
1RV22AI116,CD252IA,1,2023-08-01,33%,50,40
1RV22AI116,CD252IA,2,2023-08-31,33%,50,45
1RV22AI116,CD252IA,3,2023-09-30,33%,50,42
1RV22AI116,CD252IA,4,2023-10-30,100%,100,90
1RV22AI116,AI255TBA,1,2023-08-01,33%,50,39
1RV22AI116,AI255TBA,2,2023-08-31,33%,50,32
1RV22AI116,AI255TBA,3,2023-09-30,33%,50,43
1RV22AI116,AI255TBA,4,2023-10-30,100%,100,94
